trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
6.0,2004,2004-03-16,PHI,BAL,2004.0,5.0,160.0,0.0,BuaxTo20,Tony Bua
7.0,2004,2004-03-16,MIA,SD,,,,,FletJa20,Jamar Fletcher
7.0,2004,2004-03-16,MIA,SD,2005.0,6.0,177.0,0.0,SimsWe20,Wes Sims
7.0,2004,2004-03-16,SD,MIA,,,,,BostDa00,David Boston
8.0,2004,2004-03-19,DAL,HOU,2005.0,3.0,73.0,0.0,MoreVe00,Vernand Morency
8.0,2004,2004-03-19,HOU,DAL,,,,,HensDr00,Drew Henson
9.0,2004,2004-03-22,DAL,TB,,,,,GallJo00,Joey Galloway
9.0,2004,2004-03-22,TB,DAL,,,,,JohnKe00,Keyshawn Johnson
10.0,2004,2004-03-29,CHI,WAS,2004.0,6.0,180.0,0.0,MoliJi20,Jim Molinaro
10.0,2004,2004-03-29,WAS,CHI,,,,,JohnBr01,Bryan Johnson
11.0,2004,2004-03-31,PHI,WAS,,,,,ThraJa00,James Thrash
11.0,2004,2004-03-31,WAS,PHI,2005.0,5.0,146.0,0.0,ColeTr20,Trent Cole
12.0,2004,2004-04-08,JAX,NO,,,,,CrafJa20,Jason Craft
12.0,2004,2004-04-08,NO,JAX,2004.0,5.0,150.0,0.0,ThomCh24,Chris Thompson
13.0,2004,2004-04-09,CIN,DEN,2004.0,1.0,17.0,0.0,WillD.20,D.J. Williams
13.0,2004,2004-04-09,DEN,CIN,,,,,ONeaDe00,Deltha O'Neal
13.0,2004,2004-04-09,DEN,CIN,2004.0,1.0,24.0,0.0,JackSt00,Steven Jackson
13.0,2004,2004-04-09,DEN,CIN,2004.0,4.0,117.0,0.0,GeatRo21,Robert Geathers
14.0,2004,2004-04-20,CIN,NE,,,,,DillCo00,Corey Dillon
14.0,2004,2004-04-20,NE,CIN,2004.0,2.0,56.0,0.0,WillMa20,Madieu Williams
15.0,2004,2004-04-24,NYG,SD,,,,,RivePh00,Philip Rivers
15.0,2004,2004-04-24,NYG,SD,2004.0,3.0,65.0,0.0,kaedinat01,Nate Kaeding
15.0,2004,2004-04-24,NYG,SD,2005.0,1.0,12.0,0.0,MerrSh99,Shawne Merriman
15.0,2004,2004-04-24,NYG,SD,2005.0,5.0,144.0,0.0,CollJe00,Jerome Collins
15.0,2004,2004-04-24,SD,NYG,,,,,MannEl00,Eli Manning
16.0,2004,2004-04-24,CLE,DET,2004.0,1.0,7.0,0.0,WillRo04,Roy Williams
16.0,2004,2004-04-24,CLE,DET,2004.0,2.0,37.0,0.0,LehmTe20,Teddy Lehman
16.0,2004,2004-04-24,DET,CLE,2004.0,1.0,6.0,0.0,WinsKe01,Kellen Winslow
17.0,2004,2004-04-24,PHI,SF,2004.0,1.0,28.0,0.0,GambCh20,Chris Gamble
17.0,2004,2004-04-24,PHI,SF,2004.0,2.0,58.0,0.0,SpenSh20,Shawntae Spencer
17.0,2004,2004-04-24,SF,PHI,2004.0,1.0,16.0,0.0,AndrSh55,Shawn Andrews
18.0,2004,2004-04-24,MIA,MIN,2004.0,1.0,20.0,0.0,UdezKe20,Kenechi Udeze
18.0,2004,2004-04-24,MIA,MIN,2004.0,4.0,119.0,0.0,MoorMe00,Mewelde Moore
18.0,2004,2004-04-24,MIN,MIA,2004.0,1.0,19.0,0.0,CareVe20,Vernon Carey
19.0,2004,2004-04-24,BUF,DAL,2004.0,2.0,43.0,0.0,JoneJu01,Julius Jones
19.0,2004,2004-04-24,BUF,DAL,2004.0,5.0,144.0,0.0,RyanSe00,Sean Ryan
19.0,2004,2004-04-24,BUF,DAL,2005.0,1.0,20.0,0.0,SpeaMa21,Marcus Spears
19.0,2004,2004-04-24,DAL,BUF,2004.0,1.0,22.0,0.0,LosmJ.00,J.P. Losman
20.0,2004,2004-04-24,CIN,STL,2004.0,1.0,24.0,0.0,JackSt00,Steven Jackson
20.0,2004,2004-04-24,STL,CIN,2004.0,1.0,26.0,0.0,PerrCh00,Chris Perry
20.0,2004,2004-04-24,STL,CIN,2004.0,4.0,123.0,0.0,AndrSt21,Stacy Andrews
21.0,2004,2004-04-24,HOU,TEN,2004.0,2.0,40.0,0.0,TrouBe00,Ben Troupe
21.0,2004,2004-04-24,HOU,TEN,2004.0,3.0,71.0,0.0,StarRa20,Randy Starks
21.0,2004,2004-04-24,HOU,TEN,2004.0,4.0,103.0,0.0,SchoBo20,Bo Schobel
21.0,2004,2004-04-24,HOU,TEN,2004.0,5.0,138.0,0.0,BellJa20,Jacob Bell
21.0,2004,2004-04-24,TEN,HOU,2004.0,1.0,27.0,0.0,BabiJa20,Jason Babin
21.0,2004,2004-04-24,TEN,HOU,2004.0,5.0,159.0,0.0,,
21.0,2004,2004-04-24,TEN,HOU,,,,,,Sean Bubin
22.0,2004,2004-04-24,CAR,SF,2004.0,1.0,31.0,0.0,WoodRa00,Rashaun Woods
22.0,2004,2004-04-24,CAR,SF,2004.0,4.0,127.0,0.0,SeigRi20,Richard Seigler
22.0,2004,2004-04-24,SF,CAR,2004.0,1.0,28.0,0.0,GambCh20,Chris Gamble
23.0,2004,2004-04-24,ATL,IND,2004.0,2.0,38.0,0.0,ColcRi20,Ricardo Colclough
23.0,2004,2004-04-24,ATL,IND,2004.0,3.0,69.0,0.0,GardGi20,Gilbert Gardner
23.0,2004,2004-04-24,ATL,IND,2004.0,4.0,125.0,0.0,DaviJa20,Jason David
23.0,2004,2004-04-24,IND,ATL,2004.0,1.0,29.0,0.0,JenkMi00,Michael Jenkins
23.0,2004,2004-04-24,IND,ATL,2004.0,3.0,90.0,0.0,SchaMa00,Matt Schaub
24.0,2004,2004-04-24,DET,KC,2004.0,2.0,36.0,0.0,SiavJu20,Junior Siavii
24.0,2004,2004-04-24,DET,KC,2004.0,4.0,105.0,0.0,ParkSa00,Samie Parker
24.0,2004,2004-04-24,KC,DET,2004.0,1.0,30.0,0.0,JoneKe02,Kevin Jones
25.0,2004,2004-04-24,IND,PIT,2004.0,2.0,38.0,0.0,ColcRi20,Ricardo Colclough
25.0,2004,2004-04-24,PIT,IND,2004.0,2.0,44.0,0.0,SandBo99,Bob Sanders
25.0,2004,2004-04-24,PIT,IND,2004.0,4.0,107.0,0.0,PopeKe20,Kendyll Pope
26.0,2004,2004-04-24,MIN,NO,2004.0,2.0,50.0,0.0,HendDe00,Devery Henderson
26.0,2004,2004-04-24,MIN,NO,2004.0,5.0,151.0,0.0,WilsMa21,Mark Wilson
26.0,2004,2004-04-24,NO,MIN,2004.0,2.0,48.0,0.0,ThomDo21,Dontarrious Thomas
27.0,2004,2004-04-24,GB,JAX,2004.0,3.0,87.0,0.0,SandB.20,B.J. Sander
27.0,2004,2004-04-24,JAX,GB,2004.0,3.0,70.0,0.0,ThomJo21,Joey Thomas
27.0,2004,2004-04-24,JAX,GB,2004.0,4.0,102.0,0.0,PoolWi20,Will Poole
28.0,2004,2004-04-24,CLE,IND,2004.0,3.0,68.0,0.0,HartBe00,Ben Hartsock
28.0,2004,2004-04-24,CLE,IND,2004.0,5.0,141.0,0.0,ScotJa21,Jake Scott
28.0,2004,2004-04-24,CLE,IND,2004.0,6.0,173.0,0.0,HutcVo20,Von Hutchins
28.0,2004,2004-04-24,IND,CLE,2004.0,2.0,59.0,0.0,JoneSe20,Sean Jones
28.0,2004,2004-04-24,IND,CLE,2004.0,5.0,161.0,0.0,GordAm20,Amon Gordon
29.0,2004,2004-04-24,GB,JAX,2004.0,3.0,86.0,0.0,CordJo20,Jorge Cordova
29.0,2004,2004-04-24,GB,JAX,2004.0,4.0,118.0,0.0,MaddAn20,Anthony Maddox
29.0,2004,2004-04-24,JAX,GB,2004.0,3.0,72.0,0.0,,
29.0,2004,2004-04-24,JAX,GB,,,,,,Donnell Washington
30.0,2004,2004-04-24,NO,WAS,2004.0,3.0,81.0,0.0,CoolCh00,Chris Cooley
30.0,2004,2004-04-24,NO,WAS,2004.0,5.0,151.0,0.0,WilsMa21,Mark Wilson
30.0,2004,2004-04-24,WAS,NO,2004.0,5.0,139.0,0.0,LeisRo20,Rodney Leisle
30.0,2004,2004-04-24,WAS,NO,2005.0,2.0,40.0,0.0,BullJo20,Josh Bullocks
31.0,2004,2004-04-24,BAL,MIN,2004.0,3.0,88.0,0.0,ScotDa20,Darrion Scott
31.0,2004,2004-04-24,BAL,MIN,2004.0,5.0,155.0,0.0,DaviRo21,Rod Davis
31.0,2004,2004-04-24,MIN,BAL,2004.0,3.0,82.0,0.0,DarlDe00,Devard Darling
32.0,2004,2004-04-24,GB,MIA,2004.0,4.0,102.0,0.0,PoolWi20,Will Poole
32.0,2004,2004-04-24,GB,MIA,2004.0,5.0,153.0,0.0,GreeRo20,Roderick Green
32.0,2004,2004-04-24,MIA,GB,2004.0,3.0,87.0,0.0,SandB.20,B.J. Sander
33.0,2004,2004-04-25,CHI,SF,2004.0,4.0,104.0,0.0,SopoIs20,Isaac Sopoaga
33.0,2004,2004-04-25,SF,CHI,2004.0,4.0,112.0,0.0,JoexLe20,Leon Joe
33.0,2004,2004-04-25,SF,CHI,2004.0,5.0,147.0,0.0,,
33.0,2004,2004-04-25,SF,CHI,,,,,,Claude Harriott
34.0,2004,2004-04-25,BAL,JAX,2004.0,4.0,120.0,0.0,WilfEr00,Ernest Wilford
34.0,2004,2004-04-25,JAX,BAL,,,,,JohnKe01,Kevin Johnson
35.0,2004,2004-04-25,BAL,MIA,2004.0,5.0,160.0,0.0,BuaxTo20,Tony Bua
35.0,2004,2004-04-25,BAL,MIA,2004.0,7.0,222.0,0.0,PopeDe20,Derrick Pope
35.0,2004,2004-04-25,MIA,BAL,2004.0,5.0,153.0,0.0,GreeRo20,Roderick Green
36.0,2004,2004-04-25,DAL,NO,2004.0,5.0,156.0,0.0,KarnMi00,Mike Karney
36.0,2004,2004-04-25,NO,DAL,2004.0,6.0,182.0,0.0,SpenCo20,Cody Spencer
36.0,2004,2004-04-25,NO,DAL,2004.0,7.0,206.0,0.0,JoneMa01,Mark Jones
37.0,2004,2004-04-25,KC,PHI,2004.0,5.0,162.0,0.0,TapeTh00,Thomas Tapeh
37.0,2004,2004-04-25,KC,PHI,2005.0,3.0,77.0,0.0,MoatRy00,Ryan Moats
37.0,2004,2004-04-25,PHI,KC,,,,,WelbJo20,John Welbourn
38.0,2004,2004-04-25,HOU,JAX,2004.0,5.0,159.0,0.0,,
38.0,2004,2004-04-25,HOU,JAX,,,,,,Sean Bubin
38.0,2004,2004-04-25,JAX,HOU,2004.0,6.0,175.0,0.0,LordJa21,Jammal Lord
38.0,2004,2004-04-25,JAX,HOU,2004.0,7.0,210.0,0.0,OrrxRa20,Raheem Orr
39.0,2004,2004-04-25,ATL,MIA,2004.0,6.0,174.0,0.0,HadnRe20,Rex Hadnot
39.0,2004,2004-04-25,MIA,ATL,2004.0,6.0,186.0,0.0,PruiEt20,Etric Pruitt
39.0,2004,2004-04-25,MIA,ATL,2004.0,7.0,219.0,0.0,WilsQu00,Quincy Wilson
40.0,2004,2004-04-25,GB,SF,2004.0,6.0,188.0,0.0,LeexAn20,Andy Lee
40.0,2004,2004-04-25,GB,SF,2004.0,7.0,226.0,0.0,,
40.0,2004,2004-04-25,GB,SF,,,,,,Christian Ferrara
40.0,2004,2004-04-25,SF,GB,2004.0,6.0,179.0,0.0,WillCo21,Corey Williams
41.0,2004,2004-04-25,DAL,OAK,2004.0,6.0,182.0,0.0,SpenCo20,Cody Spencer
41.0,2004,2004-04-25,OAK,DAL,2004.0,7.0,205.0,0.0,JoneNa20,Nate Jones
41.0,2004,2004-04-25,OAK,DAL,2004.0,7.0,223.0,0.0,ReevJa20,Jacques Reeves
42.0,2004,2004-04-25,DAL,TB,2004.0,7.0,206.0,0.0,JoneMa01,Mark Jones
42.0,2004,2004-04-25,TB,DAL,,,,,BarnDa00,Darian Barnes
42.0,2004,2004-04-25,TB,DAL,2004.0,7.0,216.0,0.0,CrayPa00,Patrick Crayton
43.0,2004,2004-06-09,SD,TB,2005.0,5.0,144.0,0.0,CollJe00,Jerome Collins
43.0,2004,2004-06-09,TB,SD,,,,,ObenRo20,Roman Oben
44.0,2004,2004-07-08,GB,IND,,,,,ReynJa20,Jamal Reynolds
44.0,2004,2004-07-08,IND,GB,2004.0,,,0.0,,
45.0,2004,2004-08-17,CHI,NE,2004.0,,,0.0,,
45.0,2004,2004-08-17,NE,CHI,,,,,,Quinn Dorsey
46.0,2004,2004-08-24,CHI,MIA,,,,,BookMa00,Marty Booker
46.0,2004,2004-08-24,CHI,MIA,2005.0,3.0,70.0,0.0,CrowCh20,Channing Crowder
46.0,2004,2004-08-24,MIA,CHI,,,,,OgunAd00,Adewale Ogunleye
47.0,2004,2004-08-25,CAR,DAL,2004.0,,,0.0,,
47.0,2004,2004-08-25,DAL,CAR,,,,,CollJa20,Javier Collins
48.0,2004,2004-08-30,CHI,OAK,2004.0,,,0.0,,
48.0,2004,2004-08-30,OAK,CHI,,,,,PierSh20,Shurron Pierson
49.0,2004,2004-08-31,ARI,OAK,2004.0,,,0.0,,
49.0,2004,2004-08-31,OAK,ARI,,,,,HambTr00,Troy Hambrick
49.0,2004,2004-08-31,OAK,ARI,,,,,ZellPe20,Peppi Zellner
50.0,2004,2004-08-31,NYG,TB,2004.0,,,0.0,,
50.0,2004,2004-08-31,TB,NYG,,,,,WhitJa22,Jason Whittle
51.0,2004,2004-09-01,HOU,KC,,,,,CheeSt20,Stephen Cheek
51.0,2004,2004-09-01,KC,HOU,2004.0,,,0.0,,
52.0,2004,2004-09-03,GB,OAK,,,,,AndeMa22,Marques Anderson
52.0,2004,2004-09-03,OAK,GB,2005.0,5.0,143.0,0.0,CostJu20,Junius Coston
53.0,2004,2004-09-04,CAR,PIT,2004.0,,,0.0,,
53.0,2004,2004-09-04,PIT,CAR,,,,,FordTo20,Todd Fordham
54.0,2004,2004-09-05,GB,KC,2005.0,5.0,162.0,0.0,AlabAn20,Anthony Alabi
54.0,2004,2004-09-05,GB,KC,2005.0,6.0,199.0,0.0,LongKh20,Khari Long
54.0,2004,2004-09-05,KC,GB,,,,,TrulR-20,R-Kal Truluck
55.0,2004,2004-09-05,GB,MIA,2004.0,,,0.0,,
55.0,2004,2004-09-05,MIA,GB,,,,,BedeBr20,Brad Bedell
56.0,2004,2004-09-09,MIA,STL,2005.0,3.0,66.0,0.0,AtogO.20,O.J. Atogwe
56.0,2004,2004-09-09,STL,MIA,,,,,GordLa00,Lamar Gordon
57.0,2004,2004-09-11,DAL,OAK,2004.0,,,0.0,,
57.0,2004,2004-09-11,OAK,DAL,,,,,CoopCh20,Chris Cooper
58.0,2004,2004-09-24,ATL,DEN,,,,,JohnEl20,Ellis Johnson
58.0,2004,2004-09-24,DEN,ATL,2004.0,,,0.0,,
59.0,2004,2004-10-04,GB,NO,,,,,McKeMi20,Mike McKenzie
59.0,2004,2004-10-04,GB,NO,2004.0,,,0.0,,
59.0,2004,2004-10-04,NO,GB,,,,,OSulJ.00,J.T. O'Sullivan
59.0,2004,2004-10-04,NO,GB,2005.0,2.0,51.0,0.0,CollNi20,Nick Collins
60.0,2004,2004-10-19,CLE,DAL,,,,,MorgQu00,Quincy Morgan
60.0,2004,2004-10-19,DAL,CLE,,,,,BryaAn00,Antonio Bryant
61.0,2004,2004-10-19,OAK,SEA,,,,,RiceJe00,Jerry Rice
61.0,2004,2004-10-19,SEA,OAK,2004.0,,,0.0,,
62.0,2004,2004-10-19,SD,TB,2005.0,3.0,91.0,1.0,,
62.0,2004,2004-10-19,SD,TB,,,,,,Chris Colmer
62.0,2004,2004-10-19,SD,TB,2005.0,6.0,203.0,1.0,,
62.0,2004,2004-10-19,SD,TB,,,,,,Andrew Hoffman
62.0,2004,2004-10-19,TB,SD,,,,,McCaKe00,Keenan McCardell
63.0,2005,2005-03-03,CLE,DEN,,,,,WarrGe20,Gerard Warren
63.0,2005,2005-03-03,DEN,CLE,2005.0,4.0,126.0,0.0,HerrTo20,Todd Herremans
64.0,2005,2005-03-03,MIN,OAK,,,,,MossRa00,Randy Moss
64.0,2005,2005-03-03,OAK,MIN,,,,,HarrNa20,Napoleon Harris
64.0,2005,2005-03-03,OAK,MIN,2005.0,1.0,7.0,0.0,WillTr01,Troy Williamson
64.0,2005,2005-03-03,OAK,MIN,2005.0,7.0,219.0,0.0,,
64.0,2005,2005-03-03,OAK,MIN,,,,,,Adrian Ward
65.0,2005,2005-03-04,ARI,NE,,,,,StarDu20,Duane Starks
65.0,2005,2005-03-04,ARI,NE,2005.0,5.0,145.0,0.0,OrloDa00,Dan Orlovsky
65.0,2005,2005-03-04,NE,ARI,2005.0,3.0,95.0,0.0,BlacDa20,Darryl Blackstock
65.0,2005,2005-03-04,NE,ARI,2005.0,5.0,168.0,0.0,MitcLa20,Lance Mitchell
66.0,2005,2005-03-07,CLE,SEA,2005.0,4.0,126.0,0.0,HerrTo20,Todd Herremans
66.0,2005,2005-03-07,SEA,CLE,,,,,DilfTr00,Trent Dilfer
67.0,2005,2005-03-07,NYJ,WAS,,,,,MossSa00,Santana Moss
67.0,2005,2005-03-07,WAS,NYJ,,,,,ColeLa00,Laveranues Coles
68.0,2005,2005-03-18,MIN,NYJ,2005.0,7.0,230.0,0.0,CassMa00,Matt Cassel
68.0,2005,2005-03-18,NYJ,MIN,,,,,CowaSa00,Sam Cowart
69.0,2005,2005-03-18,CLE,DEN,,,,,EkubEb20,Ebenezer Ekuban
69.0,2005,2005-03-18,CLE,DEN,,,,,MyerMi20,Michael Myers
69.0,2005,2005-03-18,DEN,CLE,,,,,DrouRe00,Reuben Droughns
70.0,2005,2005-03-18,MIN,TEN,2005.0,7.0,230.0,0.0,CassMa00,Matt Cassel
70.0,2005,2005-03-18,TEN,MIN,,,,,HallCa20,Carlos Hall
71.0,2005,2005-04-20,DEN,WAS,2005.0,1.0,25.0,0.0,CampJa00,Jason Campbell
71.0,2005,2005-04-20,WAS,DEN,2005.0,3.0,76.0,0.0,PaymKa20,Karl Paymah
71.0,2005,2005-04-20,WAS,DEN,2006.0,1.0,22.0,0.0,LawsMa20,Manny Lawson
71.0,2005,2005-04-20,WAS,DEN,2006.0,4.0,126.0,0.0,DumeEl20,Elvis Dumervil
72.0,2005,2005-04-21,HOU,OAK,2005.0,2.0,47.0,0.0,nugenmik01,Mike Nugent
72.0,2005,2005-04-21,HOU,OAK,2005.0,3.0,78.0,0.0,MorrKi20,Kirk Morrison
72.0,2005,2005-04-21,OAK,HOU,,,,,BuchPh20,Phillip Buchanon
73.0,2005,2005-04-21,NYJ,OAK,2005.0,1.0,26.0,0.0,SpenCh21,Chris Spencer
73.0,2005,2005-04-21,NYJ,OAK,2005.0,7.0,230.0,0.0,CassMa00,Matt Cassel
73.0,2005,2005-04-21,OAK,NYJ,,,,,JollDo00,Doug Jolley
73.0,2005,2005-04-21,OAK,NYJ,2005.0,2.0,47.0,0.0,nugenmik01,Mike Nugent
73.0,2005,2005-04-21,OAK,NYJ,2005.0,6.0,182.0,0.0,HousCe00,Cedric Houston
73.0,2005,2005-04-21,OAK,NYJ,2005.0,6.0,185.0,0.0,OwenCh00,Chad Owens
76.0,2005,2005-04-21,OAK,SEA,2005.0,1.0,26.0,0.0,SpenCh21,Chris Spencer
76.0,2005,2005-04-21,OAK,SEA,2005.0,4.0,105.0,0.0,WillRa22,Ray Willis
76.0,2005,2005-04-21,SEA,OAK,2005.0,1.0,23.0,0.0,WashFa20,Fabian Washington
74.0,2005,2005-04-23,KC,MIA,2005.0,2.0,46.0,0.0,RothMa20,Matt Roth
74.0,2005,2005-04-23,KC,MIA,2005.0,5.0,162.0,0.0,AlabAn20,Anthony Alabi
74.0,2005,2005-04-23,MIA,KC,,,,,SurtPa00,Patrick Surtain
74.0,2005,2005-04-23,MIA,KC,2005.0,5.0,138.0,0.0,GrigBo20,Boomer Grigsby
75.0,2005,2005-04-23,HOU,NO,2005.0,1.0,13.0,0.0,BrowJa55,Jammal Brown
75.0,2005,2005-04-23,NO,HOU,2005.0,1.0,16.0,0.0,JohnTr20,Travis Johnson
75.0,2005,2005-04-23,NO,HOU,2006.0,3.0,66.0,0.0,WinsEr20,Eric Winston
77.0,2005,2005-04-23,DET,TEN,2005.0,2.0,41.0,0.0,RoosMi20,Michael Roos
77.0,2005,2005-04-23,DET,TEN,2005.0,4.0,113.0,0.0,StewDa21,David Stewart
77.0,2005,2005-04-23,TEN,DET,2005.0,2.0,37.0,0.0,CodySh20,Shaun Cody
78.0,2005,2005-04-23,CAR,SEA,2005.0,2.0,45.0,0.0,TatuLo99,Lofa Tatupu
78.0,2005,2005-04-23,SEA,CAR,2005.0,2.0,54.0,0.0,ShelEr00,Eric Shelton
78.0,2005,2005-04-23,SEA,CAR,2005.0,4.0,121.0,0.0,,
78.0,2005,2005-04-23,SEA,CAR,,,,,,Stefan Lefors
78.0,2005,2005-04-23,SEA,CAR,2005.0,4.0,126.0,0.0,HerrTo20,Todd Herremans
79.0,2005,2005-04-23,BAL,NE,2005.0,3.0,84.0,0.0,HobbEl20,Ellis Hobbs
79.0,2005,2005-04-23,BAL,NE,2005.0,6.0,195.0,0.0,,
79.0,2005,2005-04-23,BAL,NE,,,,,,Craig Bragg
79.0,2005,2005-04-23,BAL,NE,2006.0,3.0,75.0,0.0,SpitJa20,Jason Spitz
79.0,2005,2005-04-23,NE,BAL,2005.0,2.0,64.0,0.0,TerrAd20,Adam Terry
80.0,2005,2005-04-23,CAR,GB,2005.0,4.0,115.0,0.0,UndeMa20,Marviel Underwood
80.0,2005,2005-04-23,CAR,GB,2005.0,4.0,126.0,0.0,HerrTo20,Todd Herremans
80.0,2005,2005-04-23,GB,CAR,2005.0,3.0,89.0,0.0,ElliAt00,Atiyyah Ellison
81.0,2005,2005-04-23,PHI,SF,2005.0,3.0,94.0,0.0,SnydAd20,Adam Snyder
81.0,2005,2005-04-23,SF,PHI,2005.0,4.0,102.0,0.0,ConsSe20,Sean Considine
81.0,2005,2005-04-23,SF,PHI,2005.0,6.0,175.0,0.0,HawtAn20,Anttaj Hawthorne
82.0,2005,2005-04-24,MIN,WAS,2005.0,4.0,120.0,0.0,,
82.0,2005,2005-04-24,MIN,WAS,,,,,,Manuel White
82.0,2005,2005-04-24,MIN,WAS,2005.0,5.0,154.0,0.0,McCuRo20,Robert McCune
82.0,2005,2005-04-24,WAS,MIN,2005.0,4.0,112.0,0.0,FasoCi00,Ciatrick Fason
83.0,2005,2005-04-24,CLE,TB,,,,,McCoLu00,Luke McCown
83.0,2005,2005-04-24,TB,CLE,2005.0,6.0,203.0,0.0,,
83.0,2005,2005-04-24,TB,CLE,,,,,,Andrew Hoffman
84.0,2005,2005-04-24,JAX,NYJ,2005.0,4.0,123.0,0.0,RhodKe20,Kerry Rhodes
84.0,2005,2005-04-24,NYJ,JAX,2005.0,4.0,127.0,0.0,PearAl00,Alvin Pearman
84.0,2005,2005-04-24,NYJ,JAX,2005.0,6.0,185.0,0.0,OwenCh00,Chad Owens
85.0,2005,2005-04-24,GB,PHI,2005.0,4.0,126.0,0.0,HerrTo20,Todd Herremans
85.0,2005,2005-04-24,PHI,GB,2005.0,5.0,167.0,0.0,HawkMi21,Michael Hawkins
85.0,2005,2005-04-24,PHI,GB,2005.0,6.0,175.0,0.0,HawtAn20,Anttaj Hawthorne
85.0,2005,2005-04-24,PHI,GB,2005.0,7.0,245.0,0.0,,
85.0,2005,2005-04-24,PHI,GB,,,,,,Kurt Campbell
86.0,2005,2005-04-24,DAL,PHI,2005.0,5.0,148.0,0.0,WelsJo20,Jonathan Welsh
86.0,2005,2005-04-24,DAL,PHI,2006.0,4.0,116.0,0.0,TullSt20,Stephen Tulloch
86.0,2005,2005-04-24,PHI,DAL,2005.0,4.0,132.0,0.0,CantCh21,Chris Canty
86.0,2005,2005-04-24,PHI,DAL,2006.0,6.0,182.0,0.0,StanMo20,Montavious Stanley
87.0,2005,2005-04-24,STL,TB,2005.0,5.0,155.0,0.0,,
87.0,2005,2005-04-24,STL,TB,,,,,,Larry Brackins
87.0,2005,2005-04-24,STL,TB,2005.0,7.0,231.0,0.0,AbduHa20,Hamza Abdullah
87.0,2005,2005-04-24,TB,STL,2005.0,5.0,144.0,0.0,CollJe00,Jerome Collins
88.0,2005,2005-04-24,DET,NE,2006.0,4.0,106.0,0.0,MillGa01,Garrett Mills
88.0,2005,2005-04-24,NE,DET,2005.0,5.0,145.0,0.0,OrloDa00,Dan Orlovsky
88.0,2005,2005-04-24,NE,DET,2005.0,6.0,206.0,0.0,GoddJo20,Jonathan Goddard
89.0,2005,2005-04-24,IND,PHI,2006.0,4.0,127.0,0.0,EdwaRa21,Ray Edwards
89.0,2005,2005-04-24,PHI,IND,2005.0,5.0,148.0,0.0,WelsJo20,Jonathan Welsh
90.0,2005,2005-04-24,GB,NE,2005.0,6.0,175.0,0.0,HawtAn20,Anttaj Hawthorne
90.0,2005,2005-04-24,NE,GB,2005.0,6.0,195.0,0.0,,
90.0,2005,2005-04-24,NE,GB,,,,,,Craig Bragg
90.0,2005,2005-04-24,NE,GB,2005.0,7.0,246.0,0.0,WhitWi25,Will Whitticker
91.0,2005,2005-04-24,NE,OAK,2005.0,6.0,175.0,0.0,HawtAn20,Anttaj Hawthorne
91.0,2005,2005-04-24,OAK,NE,2005.0,7.0,230.0,0.0,CassMa00,Matt Cassel
91.0,2005,2005-04-24,OAK,NE,2006.0,5.0,136.0,0.0,OCalRy20,Ryan O'Callaghan
92.0,2005,2005-05-19,CAR,DEN,,,,,SaueTo20,Todd Sauerbrun
92.0,2005,2005-05-19,DEN,CAR,,,,,BakeJa20,Jason Baker
92.0,2005,2005-05-19,DEN,CAR,2005.0,,,0.0,,
93.0,2005,2005-07-14,DAL,NYJ,,,,,HuntPe20,Pete Hunter
94.0,2005,2005-07-15,DEN,SF,,,,,MiddWi20,Willie Middlebrooks
94.0,2005,2005-07-15,SF,DEN,,,,,EngeJo20,John Engelberger
95.0,2005,2005-07-19,BUF,TEN,,,,,HenrTr00,Travis Henry
95.0,2005,2005-07-19,TEN,BUF,2006.0,3.0,70.0,0.0,YoubAs20,Ashton Youboty
96.0,2005,2005-07-28,WAS,CAR,,,,,GardRo00,Rod Gardner
97.0,2005,2005-08-04,MIA,SEA,,,,,FlemRo20,Ronald Flemons
97.0,2005,2005-08-04,SEA,MIA,,,,,RichKr20,Kris Richard
98.0,2005,2005-08-17,DET,NYJ,2005.0,,,0.0,,
98.0,2005,2005-08-17,NYJ,DET,,,,,McGrJo21,Jon McGraw
99.0,2005,2005-08-22,CLE,NE,,,,,DaviAn21,Andre Davis
100.0,2005,2005-08-26,DAL,JAX,2005.0,,,0.0,,
100.0,2005,2005-08-26,JAX,DAL,,,,,marleset01,Seth Marler
101.0,2005,2005-08-29,CHI,SEA,,,,,KashAl20,Alain Kashama
102.0,2005,2005-08-29,CHI,MIA,,,,,OwenJo00,John Owens
102.0,2005,2005-08-29,MIA,CHI,,,,,AyanBr99,Brendon Ayanbadejo
103.0,2005,2005-09-03,CLE,MIN,,,,,FowlMe20,Melvin Fowler
103.0,2005,2005-09-03,MIN,CLE,,,,,DorsNa20,Nat Dorsey
104.0,2005,2005-09-03,GB,STL,,,,,JohnCh26,Chris Johnson
104.0,2005,2005-09-03,STL,GB,,,,,ThomRo20,Robert Thomas
105.0,2005,2005-09-03,GB,NYJ,,,,,MorlSt20,Steve Morley
105.0,2005,2005-09-03,NYJ,GB,2005.0,,,0.0,,
106.0,2005,2005-09-03,KC,NYJ,,,,,FujiSc20,Scott Fujita
107.0,2005,2005-09-03,IND,TEN,2005.0,,,0.0,,
107.0,2005,2005-09-03,TEN,IND,,,,,CalmRo20,Rocky Calmus
108.0,2005,2005-10-06,JAX,SF,2005.0,,,0.0,,
